id,name,race,type,frameType,tcg_date
21390858,Familiar-Possessed - Dharc,Spellcaster,Effect Monster,effect,2012-01-14
68881649,Familiar-Possessed - Eria,Spellcaster,Effect Monster,effect,2005-11-05
4376659,Familiar-Possessed - Hiita,Spellcaster,Effect Monster,effect,2005-11-05
40542825,Familiar-Possessed - Lyna,Spellcaster,Effect Monster,effect,2017-05-04
31764354,Familiar-Possessed - Wynn,Spellcaster,Effect Monster,effect,2005-11-05
64400161,"Fandora, the Flying Furtress",Field,Spell Card,spell,2018-05-24
79176962,Fantastic Striborg,Machine,Effect Monster,effect,2017-10-19
78661338,Fantastical Dragon Phantazmay,Dragon,Effect Monster,effect,2019-01-31
32785578,Farewelcome Labrynth,Normal,Trap Card,trap,2022-08-25
36553319,"Farfa, Malebranche of the Burning Abyss",Fiend,Effect Monster,effect,2015-01-15
27001740,Farm Delivery,Normal,Trap Card,trap,
54100561,FaSolfachord Fancia,Fairy,Pendulum Effect Monster,effect_pendulum,2021-04-29
77910045,Fatal Abacus,Continuous,Trap Card,trap,2003-06-06
39568067,Fateful Adventure,Continuous,Spell Card,spell,2022-01-27
786906,Fateful Hour,Normal,Trap Card,trap,2019-01-31
68396778,Faustian Bargain,Normal,Spell Card,spell,2009-11-17
75047173,Favorite Contact,Normal,Trap Card,trap,2022-08-04
11881272,Favorite Hero,Equip,Spell Card,spell,2020-01-16
34193084,Fear from the Dark,Zombie,Effect Monster,effect,2003-12-01
55416843,Feast of the Wild LV5,Normal,Spell Card,spell,2014-08-14
19394153,Feather Shot,Normal,Spell Card,spell,2005-11-05
71060915,Feather Wind,Counter,Trap Card,trap,2005-11-05
32271987,Featherizer,Spellcaster,Effect Monster,effect,2009-10-23
50785356,Feedback Warrior,Warrior,Effect Monster,effect,2011-07-08
92597893,"Feedran, the Winds of Mischief",Dragon,Effect Monster,effect,2020-01-30
3954901,Felgrand Dragon,Dragon,Effect Monster,effect,2007-10-24
73176465,"Felis, Lightsworn Archer",Beast-Warrior,Tuner Monster,effect,2014-08-14
97396380,Fencing Fire Ferret,Beast,Effect Monster,effect,2013-08-08
50866755,Fenghuang,Winged Beast,Spirit Monster,effect,2011-11-10
35311929,Fengli the Soldrapom,Plant,Tuner Monster,effect,2021-11-04
37406863,Fengsheng Mirror,Normal,Spell Card,spell,2003-06-06
218704,Fenrir,Beast,Effect Monster,effect,2004-03-01
91697229,Fenrir the Nordic Wolf,Beast,Effect Monster,effect,2014-10-23
41392891,Feral Imp,Fiend,Normal Monster,normal,2002-03-29
98642179,Ferocious Flame Swordsman,Warrior,Link Monster,link,2020-03-19
31044787,Ferret Flames,Normal,Trap Card,trap,2015-08-06
78706415,Fiber Jar,Plant,Flip Effect Monster,effect,2003-06-06
7153114,Field Barrier,Continuous,Spell Card,spell,2007-05-16
89529919,Field-Commander Rahz,Warrior,Effect Monster,effect,2008-01-26
81172176,Fiend Comedian,Normal,Trap Card,trap,2003-06-06
60743819,Fiend Griefing,Normal,Trap Card,trap,2015-05-14
77456781,Fiend Kraken,Aqua,Normal Monster,normal,2023-08-24
68870276,Fiend Reflection #1,Winged Beast,Normal Monster,normal,
2863439,Fiend Reflection #2,Winged Beast,Normal Monster,normal,2002-03-08
63947968,Fiend Reflection of the Millennium,Illusion,Effect Monster,effect,2024-07-18
26566878,Fiend Scorpion,Insect,Normal Monster,normal,2004-06-01
66235877,Fiend Skull Dragon,Dragon,Fusion Monster,fusion,2003-06-06
22855882,Fiend Sword,Warrior,Normal Monster,normal,
52800428,Fiend's Hand,Zombie,Normal Monster,normal,
58607704,Fiend's Hand Mirror,Normal,Trap Card,trap,2004-03-01
31890399,Fiend's Mirror,Fiend,Ritual Monster,ritual,2012-03-16
24874630,Fiend's Sanctuary,Normal,Spell Card,spell,2008-01-08
50078509,Fiendish Chain,Continuous,Trap Card,trap,2010-02-12
82556058,Fiendish Engine Omega,Machine,Effect Monster,effect,2008-08-09
24662957,Fiendish Golem,Normal,Trap Card,trap,2023-09-21
1759808,Fiendish Portrait,Normal,Trap Card,trap,2020-01-30
81035362,Fiendish Rhino Warrior,Fiend,Effect Monster,effect,2016-01-14
60764609,Fiendsmith Engraver,Fiend,Effect Monster,effect,2024-07-18
99989863,Fiendsmith in Paradise,Normal,Trap Card,trap,2024-07-18
32991300,Fiendsmith's Agnumday,Fiend,Link Monster,link,2024-07-27
82135803,Fiendsmith's Desirae,Fiend,Fusion Monster,fusion,2024-07-18
101207079,Fiendsmith's Kyrie,Normal,Trap Card,trap,
46640168,Fiendsmith's Lacrima,Fiend,Fusion Monster,fusion,2024-07-18
2463794,Fiendsmith's Requiem,Fiend,Link Monster,link,2024-07-18
101207037,Fiendsmith's Rex Tremendae,Fiend,Fusion Monster,fusion,
35552985,Fiendsmith's Sanct,Quick-Play,Spell Card,spell,2024-07-18
49867899,Fiendsmith's Sequence,Fiend,Link Monster,link,2024-07-18
98567237,Fiendsmith's Tract,Normal,Spell Card,spell,2024-07-18
27012717,Fierce Tiger Monghu,Beast,Effect Monster,effect,2023-02-09
68054593,Fiery Fervor,Normal,Trap Card,trap,2011-11-10
55428811,Fifth Hope,Normal,Spell Card,spell,2007-08-15
85862791,Fighting Dirty,Normal,Trap Card,trap,2019-07-25
36319131,Fighting Flame Dragon,Dragon,Fusion Monster,fusion,2024-01-18
35697544,Fighting Flame Sword,Quick-Play,Spell Card,spell,2024-01-18
1047075,Fighting Flame Swordsman,Warrior,Effect Monster,effect,2024-01-18
6178850,Fighting Spirit,Equip,Spell Card,spell,2008-08-09
36205132,"Filo, Messenger Fur Hire",Winged Beast,Effect Monster,effect,2019-05-02
52503575,Final Attack Orders,Continuous,Trap Card,trap,2003-12-01
54261514,Final Bringer of the End Times,Quick-Play,Spell Card,spell,2024-07-27
95308449,Final Countdown,Normal,Spell Card,spell,2003-12-01
35756798,Final Cross,Quick-Play,Spell Card,spell,2023-06-22
18591904,Final Destiny,Normal,Spell Card,spell,2002-09-16
300201003,Final Draw,Yugi,Skill Card,skill,2019-01-24
73134082,Final Flame,Normal,Spell Card,spell,2002-03-08
89719143,Final Fusion,Normal,Trap Card,trap,2014-04-25
16832845,Final Geas,Normal,Trap Card,trap,2016-07-21
23269426,Final Gesture,Normal,Spell Card,spell,2012-11-09
51549976,Final Inzektion,Normal,Spell Card,spell,2012-04-28
17956906,Final Light,Normal,Spell Card,spell,2019-01-31
87622767,Final Psychic Ogre,Psychic,Effect Monster,effect,2010-08-07
60369732,Final Ritual of the Ancients,Ritual,Spell Card,spell,2005-05-28
92595643,Fine,Normal,Trap Card,trap,2008-01-26
51849482,"Finis Terrae, Tower of the Necroworld",Zombie,Effect Monster,effect,2023-07-27
48310593,Finite Cards,Continuous,Spell Card,spell,2016-05-05
78275321,Fire Ant Ascator,Insect,Tuner Monster,effect,2010-02-12
81109178,Fire Cracker,Fiend,Effect Monster,effect,2017-05-04
43061293,Fire Darts,Normal,Trap Card,trap,2005-08-06
11654067,Fire Ejection,Normal,Spell Card,spell,2023-08-10
88435542,Fire Eye,Pyro,Normal Monster,normal,
64514892,Fire Fighting Daruma Doll,Beast-Warrior,Link Monster,link,2018-05-03
42052439,Fire Flint Lady,Warrior,Effect Monster,effect,2020-07-23
93754402,Fire Formation - Domei,Continuous,Spell Card,spell,2019-08-22
19059929,Fire Formation - Gyokkou,Continuous,Spell Card,spell,2013-05-17
29143457,Fire Formation - Ingen,Continuous,Spell Card,spell,2019-08-22
33665663,Fire Formation - Kaiyo,Continuous,Trap Card,trap,2013-05-17
70329348,Fire Formation - Tenken,Continuous,Trap Card,trap,2013-01-25
57103969,Fire Formation - Tenki,Continuous,Spell Card,spell,2013-01-25
44920699,Fire Formation - Tensen,Continuous,Trap Card,trap,2013-01-25
10719350,Fire Formation - Tensu,Continuous,Spell Card,spell,2013-01-25
36499284,Fire Formation - Yoko,Continuous,Spell Card,spell,2013-08-08
66750703,Fire Fortress atop Liang Peak,Field,Spell Card,spell,2019-08-22
68535320,Fire Hand,Pyro,Effect Monster,effect,2014-04-25
18621798,Fire King Avatar Arvata,Beast-Warrior,Effect Monster,effect,2017-10-19
69000994,Fire King Avatar Barong,Beast-Warrior,Effect Monster,effect,2013-02-08
54149433,Fire King Avatar Garunix,Winged Beast,Effect Monster,effect,2013-05-17
96594609,Fire King Avatar Kirin,Beast,Effect Monster,effect,2013-02-08
38910263,Fire King Avatar Rangbali,Beast-Warrior,Effect Monster,effect,2023-12-07
66413481,Fire King Avatar Yaksha,Beast-Warrior,Effect Monster,effect,2013-08-08
44455560,Fire King Courtier Ulcanix,Winged Beast,Effect Monster,effect,2024-03-04
23015896,Fire King High Avatar Garunix,Winged Beast,Effect Monster,effect,2013-02-08
2526224,Fire King High Avatar Kirin,Beast,Effect Monster,effect,2023-12-07
57554544,Fire King Island,Field,Spell Card,spell,2016-05-05
65305978,Fire King Sanctuary,Continuous,Spell Card,spell,2023-12-07
91703676,Fire King Sky Burn,Quick-Play,Spell Card,spell,2023-12-07
46534755,Fire Kraken,Aqua,Normal Monster,normal,2002-09-16
36006208,Fire Lake of the Burning Abyss,Normal,Trap Card,trap,2014-11-06
28363749,Fire Opal Head,Dinosaur,Pendulum Normal Monster,normal_pendulum,2022-02-10
24882256,Fire Phoenix @Ignister,Cyberse,Link Monster,link,2020-01-30
64752646,Fire Princess,Pyro,Effect Monster,effect,2003-03-01
269510,Fire Prison,Field,Spell Card,spell,2018-02-01
53581214,Fire Reaper,Zombie,Normal Monster,normal,2019-08-01
42516299,Fire Recovery,Normal,Spell Card,spell,2023-10-19
27132350,Fire Sorcerer,Spellcaster,Flip Effect Monster,effect,2003-03-01
53927679,Fire Trooper,Warrior,Effect Monster,effect,2008-01-26
98596597,Fireball Token,Pyro,Token,token,
87473172,Firebird,Winged Beast,Effect Monster,effect,2005-02-26
373085,Firebrand Hymnist,Pyro,Effect Monster,effect,2020-03-19
53293545,Firegrass,Plant,Normal Monster,normal,2002-03-08
46173679,Fires of Doomsday,Quick-Play,Spell Card,spell,2008-01-26
13846680,Firestorm Prominence,Reptile,Effect Monster,effect,2007-02-28
17151328,Firestorms Over Atlantis,Normal,Spell Card,spell,2024-07-27
94804055,Firewall,Continuous,Trap Card,trap,2007-05-16
20455229,Firewall Defenser,Cyberse,Effect Monster,effect,2023-05-04
5043010,Firewall Dragon,Cyberse,Link Monster,link,2017-08-03
68934651,Firewall Dragon Darkfluid,Cyberse,Link Monster,link,2019-10-24
64211118,Firewall Dragon Darkfluid - Neo Tempest Terahertz,Cyberse,Link Monster,link,2023-03-09
21637210,Firewall Dragon Singularity,Cyberse,Link Monster,link,2023-05-04
21065189,Firewall eXceed Dragon,Cyberse,XYZ Monster,xyz,2019-05-02
86605184,Firewall Guardian,Cyberse,Effect Monster,effect,2019-05-02
57940938,Firewall Phantom,Cyberse,Effect Monster,effect,2023-05-04
27054370,Firewing Pegasus,Beast,Normal Monster,normal,2012-03-16
101206080,Fireworks Celebration,Normal,Trap Card,trap,
71407486,Fireyarou,Pyro,Normal Monster,normal,2002-03-08
10817524,First of the Dragons,Dragon,Fusion Monster,fusion,2014-11-06
19932396,First Step Towards Infestation,Quick-Play,Spell Card,spell,2011-09-29
33622465,First-Aid Squad,Normal,Trap Card,trap,2015-11-05
32703716,Fish and Kicks,Normal,Spell Card,spell,2011-08-06
21507589,Fish and Swaps,Normal,Spell Card,spell,2011-08-06
58873391,Fish Depth Charge,Normal,Trap Card,trap,2008-08-09
35834119,Fish Lamp,Fish,Synchro Tuner Monster,synchro,2024-02-08
94626050,Fish Rain,Normal,Trap Card,trap,2011-11-10
22819092,Fish Sonar,Normal,Spell Card,spell,2022-06-16
62023839,Fishborg Archer,Fish,Tuner Monster,effect,2013-08-08
93369354,Fishborg Blaster,Fish,Tuner Monster,effect,2009-09-01
10560119,Fishborg Doctor,Fish,Effect Monster,effect,2014-08-14
57420265,Fishborg Harpooner,Fish,Tuner Monster,effect,2024-04-25
66853752,Fishborg Launcher,Fish,Tuner Monster,effect,2012-11-09
51282878,Fishborg Planter,Fish,Effect Monster,effect,2012-11-09
66788016,Fissure,Normal,Spell Card,spell,2002-03-08
79868386,Fist of Fate,Quick-Play,Spell Card,spell,2021-06-17
21834870,Fists of the Unrivaled Tenyi,Counter,Trap Card,trap,2019-07-25
70946699,Five Brothers Explosion,Continuous,Trap Card,trap,2013-05-17
6309986,Five Star Twilight,Normal,Spell Card,spell,2021-12-02
99267150,Five-Headed Dragon,Dragon,Fusion Monster,fusion,2006-10-25
10669138,Five-Headed Link Dragon,Dragon,Link Monster,link,2020-03-19
49847524,Flame Administrator,Cyberse,Link Monster,link,2018-02-01
33034646,Flame Armor Ninja,Warrior,Effect Monster,effect,2012-01-14
80794697,Flame Bufferlo,Cyberse,Effect Monster,effect,2018-08-09
60862676,Flame Cerebrus,Pyro,Normal Monster,normal,2002-06-26
42599677,Flame Champion,Pyro,Normal Monster,normal,2002-10-20
12883044,Flame Dancer,Pyro,Normal Monster,normal,2003-03-01
58528964,Flame Ghost,Zombie,Fusion Monster,fusion,2002-03-08
34460851,Flame Manipulator,Spellcaster,Normal Monster,normal,2002-03-08
58098303,Flame Ogre,Fiend,Effect Monster,effect,2006-11-15
41089128,Flame Ruler,Pyro,Effect Monster,effect,2005-02-26
79444933,Flame Spirit Ignis,Pyro,Effect Monster,effect,2008-05-03
8080257,Flame Swordsdance,Normal,Trap Card,trap,2024-01-18
45231178,Flame Swordsman,Warrior,Fusion Monster,fusion,2002-03-08
73714736,Flame Swordsrealm,Continuous,Spell Card,spell,2024-01-18
66499018,Flame Tiger,Beast,Effect Monster,effect,2012-04-28
2830619,Flame Viper,Pyro,Normal Monster,normal,2006-12-22
25577965,Flametongue the Blazing Magical Blade,Warrior,Link Monster,link,
54326448,Flamvell Archer,Pyro,Tuner Monster,effect,2010-01-29
13761956,Flamvell Baby,Pyro,Tuner Monster,effect,2010-05-25
40189917,Flamvell Commando,Pyro,Effect Monster,effect,2009-09-01
60718396,Flamvell Counter,Counter,Trap Card,trap,2009-09-01
68226653,Flamvell Dragnov,Dragon,Effect Monster,effect,2009-11-05
91711547,Flamvell Fiend,Fiend,Effect Monster,effect,2010-01-29
23297235,Flamvell Firedog,Beast,Effect Monster,effect,2009-09-01
77372241,Flamvell Grunika,Dragon,Effect Monster,effect,2010-05-25
21615956,Flamvell Guard,Dragon,Normal Tuner Monster,normal,2009-11-05
95621257,Flamvell Magician,Spellcaster,Tuner Monster,effect,2009-11-05
28332833,Flamvell Poun,Pyro,Effect Monster,effect,2010-01-29
53714009,Flamvell Uruquizas,Pyro,Synchro Monster,synchro,2009-11-05
13708425,Flare Resonator,Fiend,Tuner Monster,effect,2010-05-07
96890582,Flash Assailant,Fiend,Effect Monster,effect,2002-09-16
95372220,Flash Charge Dragon,Dragon,Link Monster,link,2018-06-28
17236839,Flash Fusion,Quick-Play,Spell Card,spell,2014-04-25
17390179,Flash Knight,Warrior,Pendulum Normal Monster,normal_pendulum,2014-08-14
39956951,Flash of the Forbidden Spell,Normal,Spell Card,spell,2006-11-15
9267769,Flashbang,Normal,Trap Card,trap,2007-02-28
39730727,Flawless Perfection of the Tenyi,Field,Spell Card,spell,2019-07-25
61807040,Flelf,Spellcaster,Effect Monster,effect,2012-04-28
19642774,Fleur Synchron,Machine,Tuner Monster,effect,2010-10-26
10204849,Fleuret de Fleur,Equip,Spell Card,spell,2021-10-28
209710,Flick Clown,Cyberse,Effect Monster,effect,2018-02-01
300202008,Flight of the Harpies,Mai,Skill Card,skill,2019-01-24
75560629,Flint,Equip,Spell Card,spell,2004-11-20
84778110,Flint Cragger,Rock,Effect Monster,effect,2022-05-05
83812099,Flint Lock,Machine,Effect Monster,effect,2007-08-15
16437822,Flint Missile,Quick-Play,Spell Card,spell,2007-08-15
81278754,Flip Flop Frog,Aqua,Effect Monster,effect,2009-02-28
32176662,Flip Frozen,Cyberse,Effect Monster,effect,2021-11-04
11024707,Flipping Feline,Beast,Flip Effect Monster,effect,2024-07-27
50134646,Flock Together,Normal,Spell Card,spell,2024-02-08
9400127,"Flogos, the Ogdoadic Boundless",Reptile,Effect Monster,effect,2021-04-29
69599136,Floodgate Trap Hole,Normal,Trap Card,trap,2016-08-04
54334420,Floowandereeze & Eglen,Winged Beast,Effect Monster,effect,2021-11-04
80611581,Floowandereeze & Empen,Winged Beast,Effect Monster,effect,2021-11-04
18940725,Floowandereeze & Robina,Winged Beast,Effect Monster,effect,2021-11-04
53212882,Floowandereeze & Snowl,Winged Beast,Effect Monster,effect,2021-11-04
80433039,Floowandereeze & Stri,Winged Beast,Effect Monster,effect,2021-11-04
17827173,Floowandereeze & Toccan,Winged Beast,Effect Monster,effect,2021-11-04
69087397,Floowandereeze and the Advent of Adventure,Quick-Play,Spell Card,spell,2021-11-04
41215808,Floowandereeze and the Dreaming Town,Normal,Trap Card,trap,2021-11-04
28126717,Floowandereeze and the Magnificent Map,Field,Spell Card,spell,2021-11-04
77610503,Floowandereeze and the Scary Sea,Counter,Trap Card,trap,2021-11-04
55521751,Floowandereeze and the Unexplored Winds,Continuous,Spell Card,spell,2021-11-04
32887445,Flourishing Frolic,Normal,Spell Card,spell,2020-04-30
3966653,Flower Cardian Boardefly,Warrior,Synchro Monster,synchro,2016-11-03
30382214,Flower Cardian Cherry Blossom,Warrior,Effect Monster,effect,2020-07-23
5489987,Flower Cardian Cherry Blossom with Curtain,Warrior,Effect Monster,effect,2017-02-09
94388754,Flower Cardian Clover with Boar,Warrior,Effect Monster,effect,2016-11-03
87460579,Flower Cardian Lightflare,Warrior,Synchro Monster,synchro,2017-02-09
42291297,Flower Cardian Lightshower,Warrior,Synchro Monster,synchro,2016-08-18
21772453,Flower Cardian Maple with Deer,Warrior,Effect Monster,effect,2016-11-03
33541430,Flower Cardian Moonflowerviewing,Warrior,Synchro Tuner Monster,synchro,2018-05-03
80630522,Flower Cardian Paulownia,Warrior,Effect Monster,effect,2016-08-18
16802689,Flower Cardian Paulownia with Phoenix,Warrior,Effect Monster,effect,2016-08-18
57261568,Flower Cardian Peony with Butterfly,Warrior,Tuner Monster,effect,2016-11-03
81752019,Flower Cardian Pine,Warrior,Effect Monster,effect,2016-08-18
16024176,Flower Cardian Pine with Crane,Warrior,Effect Monster,effect,2016-08-18
54135423,Flower Cardian Willow,Warrior,Effect Monster,effect,2016-08-18
89818984,Flower Cardian Willow with Calligrapher,Warrior,Tuner Monster,effect,2016-08-18
17141718,Flower Cardian Zebra Grass,Warrior,Effect Monster,effect,2016-08-18
43413875,Flower Cardian Zebra Grass with Moon,Warrior,Effect Monster,effect,2016-08-18
78785392,Flower Gathering,Normal,Spell Card,spell,2016-08-18
30786387,Flower Stacking,Normal,Spell Card,spell,2016-11-03
95952802,Flower Wolf,Beast,Fusion Monster,fusion,2002-03-08
45010690,Flowerbot,Plant,Effect Monster,effect,2015-04-16
10851853,Flowerdino,Dinosaur,Effect Monster,effect,2022-02-10
83793721,Flowering Etoile the Melodious Magnificat,Fairy,Fusion Monster,fusion,2024-04-25
15341822,Fluff Token,Plant,Token,token,2013-02-21
45215225,Fluffal Angel,Fairy,Pendulum Effect Monster,effect_pendulum,2020-06-18
3841833,Fluffal Bear,Fairy,Effect Monster,effect,2014-11-06
2729285,Fluffal Cat,Fairy,Effect Monster,effect,2014-11-06
9298235,Fluffal Crane,Normal,Trap Card,trap,2015-05-14
39246582,Fluffal Dog,Fairy,Effect Monster,effect,2014-11-06
82896870,Fluffal Dolphin,Fairy,Effect Monster,effect,2020-08-06
66457138,Fluffal Leo,Fairy,Effect Monster,effect,2014-11-06
6142488,Fluffal Mouse,Fairy,Effect Monster,effect,2015-08-06
87246309,Fluffal Octopus,Fairy,Effect Monster,effect,2017-02-23
65331686,Fluffal Owl,Fairy,Effect Monster,effect,2014-11-06
13241004,Fluffal Penguin,Fairy,Effect Monster,effect,2017-02-23
38124994,Fluffal Rabbit,Fairy,Effect Monster,effect,2014-11-06
98280324,Fluffal Sheep,Fairy,Effect Monster,effect,2015-05-14
72413000,Fluffal Wings,Fairy,Effect Monster,effect,2015-11-05
11954712,Flyfang,Fish,Effect Monster,effect,2011-08-06
80978111,"Flying ""C""",Insect,Effect Monster,effect,2013-08-08
66765023,Flying Elephant,Beast,Effect Monster,effect,2018-06-28
31987274,Flying Fish,Fish,Normal Monster,normal,2003-03-01
16898077,Flying Fortress SKY FIRE,Machine,Effect Monster,effect,2009-02-28
84834865,Flying Kamakiri #1,Insect,Effect Monster,effect,2002-09-16
3134241,Flying Kamakiri #2,Insect,Normal Monster,normal,2002-10-20
95784714,"Flying Mary, the Wandering Ghost Ship",Zombie,Link Monster,link,2024-07-27
88875132,Flying Pegasus Railroad Stampede,Machine,Effect Monster,effect,2019-01-10
5628232,Flying Penguin,Aqua,Normal Monster,normal,2002-12-20
33314479,Flying Red Carp,Fish,Effect Monster,effect,2021-08-12
97697678,Flying Saucer Muusik'i,Machine,Effect Monster,effect,2006-08-16
72386290,Focused Aquamirror,Normal,Spell Card,spell,2023-02-09
63741331,Fog Control,Quick-Play,Spell Card,spell,2007-11-14
6614221,Fog King,Spellcaster,Effect Monster,effect,2008-05-03
300302065,Fog Warning,Adrian Gecko,Skill Card,skill,2023-03-30
15001940,Foie Glasya de Nouvelles,Warrior,Ritual Effect Monster,ritual,2023-06-01
66023650,"Folgo, Justice Fur Hire",Beast,Link Monster,link,2018-10-18
